update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
24,49152,3464.8694621666855,14,-0.9375,0.24206145913796356,-1.0,0.0,245.6875,343.02035631103587,8.0,1024.0,1.0129727870225906,-0.14755955897271633,0.015290597279090434,0.019351520342752337,0.059702946753192584,-0.9375,0.24206145913796356,-1.0,0.0
25,51200,3288.1139296131555,15,-0.9375,0.24206145913796356,-1.0,0.0,252.1875,340.5874004477412,8.0,1024.0,1.01399277895689,-0.13506649620831013,-0.019131243228912354,0.003611751497373916,0.03985904416416203,-0.9375,0.24206145913796356,-1.0,0.0
26,53248,3238.4100951700198,16,-0.9375,0.24206145913796356,-1.0,0.0,246.875,325.88300718969685,8.0,1024.0,1.0206222236156464,-0.14113184995949268,-0.005049911109381355,0.00863805811968632,0.027521465869751443,-0.9375,0.24206145913796356,-1.0,0.0
27,55296,3378.852311168313,16,-0.875,0.33071891388307384,-1.0,0.0,424.25,348.8480149004721,11.0,1024.0,1.0176811069250107,-0.1337762139737606,-0.006684747277176939,0.009956351947039366,0.035346561078200084,-0.875,0.33071891388307384,-1.0,0.0
28,57344,3276.193862143273,17,-0.8125,0.3903123748998999,-1.0,0.0,533.6875,337.4243838903022,15.0,1024.0,1.015666425228119,-0.13755203038454056,-0.01055282962624915,0.006218970695044845,0.030197569630389883,-0.8125,0.3903123748998999,-1.0,0.0
29,59392,3057.4515509477105,18,-0.875,0.33071891388307384,-1.0,0.0,451.5,317.6499645836593,5.0,1024.0,1.0038987845182419,-0.1411010567098856,0.010914196391240694,0.01747317088302225,0.04451851072378202,-0.875,0.33071891388307384,-1.0,0.0
30,61440,3335.6508032417028,18,-0.8125,0.3903123748998999,-1.0,0.0,494.0,344.7575234857102,5.0,1024.0,1.0090957581996918,-0.11928269825875759,-0.02263568784110248,0.00027334322476235684,0.021525583556312552,-0.8125,0.3903123748998999,-1.0,0.0
31,63488,3418.5542517547583,19,-0.8125,0.3903123748998999,-1.0,0.0,468.1875,343.1053443823777,5.0,1024.0,1.0272646695375443,-0.11718209367245436,-0.006339785119052976,0.005864302831469104,0.02008330853484392,-0.8125,0.3903123748998999,-1.0,0.0
32,65536,3429.067694463351,19,-0.8125,0.3903123748998999,-1.0,0.0,467.9375,372.2953244317608,5.0,1024.0,1.012926384806633,-0.12708157021552324,0.006974703836021945,0.013163879280909896,0.03467909708943716,-0.8125,0.3903123748998999,-1.0,0.0
33,67584,3323.1540848799596,20,-0.8125,0.3903123748998999,-1.0,0.0,480.625,407.9932405996452,5.0,1024.0,1.019028902053833,-0.13944774866104126,0.001845839389716275,0.011754767852835357,0.03460457572208841,-0.8125,0.3903123748998999,-1.0,0.0
34,69632,3266.0938444498606,21,-0.8125,0.3903123748998999,-1.0,0.0,481.5,407.05266858233466,5.0,1024.0,1.0129894837737083,-0.11302439030259848,-0.01850649225525558,0.001853459129051771,0.021081702658125714,-0.8125,0.3903123748998999,-1.0,0.0
35,71680,3347.518994879309,21,-0.8125,0.3903123748998999,-1.0,0.0,544.0,390.7660745254122,10.0,1024.0,1.0103746205568314,-0.11407188419252634,-0.005783451941169915,0.006528351179440506,0.030083235011639266,-0.8125,0.3903123748998999,-1.0,0.0
