update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,5228.296677358686,0,0.44648437574505806,0.3794718323337236,0.0,0.9750000238418579,28.5625,33.37470739572109,0.0,110.0,1.9240522384643555,-0.13098378106951714,-0.08750429283827543,0.02226198255084455,0.08507610625243764,0.44648437574505806,0.3794718323337236,0.0,0.9750000238418579
12,24576,5860.032562654731,4,0.9402556814930656,0.038940676883371196,0.7749999761581421,0.9937499761581421,9.559090909090909,6.230508449331409,1.0,36.0,1.3439044505357742,0.8664722591638565,-0.021201933035627007,0.002065937325824052,0.08820559092941509,0.9402556814930656,0.038940676883371196,0.7749999761581421,0.9937499761581421
13,26624,5793.862770067557,4,0.9450487035177487,0.03321990865109479,0.800000011920929,0.9937499761581421,8.792207792207792,5.315185292419553,1.0,32.0,1.2796755135059357,0.879732571542263,-0.010065437003504485,0.0016019112663343549,0.04712231630852157,0.9450487035177487,0.03321990865109479,0.800000011920929,0.9937499761581421
14,28672,5617.861267200335,5,0.9497093020021453,0.028400730261501743,0.8500000238418579,0.9937499761581421,8.046511627906977,4.544117016447433,1.0,24.0,1.3146832138299942,0.8943088054656982,-0.010226613841950893,0.0010989802103722468,0.04632548200908768,0.9497093020021453,0.028400730261501743,0.8500000238418579,0.9937499761581421
15,30720,5358.531259688629,5,0.948734816751982,0.028460738164252267,0.8187500238418579,0.9937499761581421,8.20242914979757,4.553718302062053,1.0,29.0,1.295505315065384,0.8929897993803024,0.0006953132324269973,0.0012984196946490556,0.03277537038254585,0.948734816751982,0.028460738164252267,0.8187500238418579,0.9937499761581421
16,32768,5180.738958729883,5,0.9557758612879391,0.02441208349441662,0.856249988079071,0.9937499761581421,7.075862068965518,3.9059331678882465,1.0,23.0,1.2363617569208145,0.9081282243132591,-0.007530706585384905,0.0008416814307565801,0.03531198967320022,0.9557758612879391,0.02441208349441662,0.856249988079071,0.9937499761581421
17,34816,6022.420254556111,6,0.9494586624498442,0.0291311555703797,0.8500000238418579,0.9937499761581421,8.086614173228346,4.660985029965544,1.0,24.0,1.3223516643047333,0.8935087323188782,0.0036033940050401725,0.0010531558582442813,0.03162636662805113,0.9494586624498442,0.0291311555703797,0.8500000238418579,0.9937499761581421
18,36864,5931.595267393379,6,0.94874498020693,0.02899212661737205,0.856249988079071,0.9937499761581421,8.200803212851406,4.638740238624649,1.0,23.0,1.3183341324329376,0.894802063703537,0.00552050382248126,0.001162193322670646,0.045948674484092344,0.94874498020693,0.02899212661737205,0.856249988079071,0.9937499761581421
19,38912,5855.961736213843,7,0.9509484436261515,0.025347421880877605,0.856249988079071,0.9937499761581421,7.848249027237354,4.055587351159898,1.0,23.0,1.3138041198253632,0.8998427987098694,-0.00574432137364056,0.0008712088747415692,0.031908641889935564,0.9509484436261515,0.025347421880877605,0.856249988079071,0.9937499761581421
20,40960,5873.471598232339,7,0.9475050402745124,0.03042116349224073,0.7875000238418579,0.9937499761581421,8.399193548387096,4.867386461186231,1.0,34.0,1.3650453388690948,0.8898044303059578,0.0005776925609097816,0.0013511813012883067,0.04301878528492264,0.9475050402745124,0.03042116349224073,0.7875000238418579,0.9937499761581421
21,43008,4963.713528562662,7,0.9442731283834852,0.031355575186778235,0.824999988079071,0.9937499761581421,8.916299559471366,5.016892034915622,1.0,28.0,1.2921064645051956,0.8850619271397591,0.0004326083726482466,0.0014644705661339685,0.05079227955587518,0.9442731283834852,0.031355575186778235,0.824999988079071,0.9937499761581421
22,45056,5757.209194715123,8,0.952283208000704,0.026245589436192877,0.800000011920929,0.9937499761581421,7.634686346863469,4.1992944181265495,1.0,32.0,1.281280055642128,0.8999578207731247,-0.009692519495729357,0.0010589940793579444,0.038149571381628875,0.952283208000704,0.026245589436192877,0.800000011920929,0.9937499761581421
23,47104,5499.236945934855,8,0.9520753824528847,0.025249560547288524,0.8500000238418579,0.9937499761581421,7.6679389312977095,4.039929845501771,1.0,24.0,1.3287640810012817,0.9031048640608788,0.006693764124065638,0.0008688306625117548,0.03450976842425642,0.9520753824528847,0.025249560547288524,0.8500000238418579,0.9937499761581421
24,49152,5744.123490902282,8,0.9452991460123633,0.03093760383553188,0.8187500238418579,0.9937499761581421,8.752136752136753,4.950016805472608,1.0,29.0,1.289670780301094,0.8889075964689255,0.0129951280541718,0.0013950022985227406,0.044739843990365,0.9452991460123633,0.03093760383553188,0.8187500238418579,0.9937499761581421
25,51200,5922.610127257797,9,0.9520446115266878,0.028392116506804572,0.824999988079071,0.9937499761581421,7.672862453531598,4.54273876086689,1.0,28.0,1.2972436249256134,0.8999174907803535,-0.0018285357582499273,0.0011900242243427783,0.043792136885166866,0.9520446115266878,0.028392116506804572,0.824999988079071,0.9937499761581421
26,53248,5823.372573265568,9,0.9501442331534166,0.03147481927268373,0.824999988079071,0.9937499761581421,7.976923076923077,5.035971199000225,1.0,28.0,1.2669644504785538,0.8907415270805359,-0.001910971048346255,0.0014536196395056322,0.04708603398598114,0.9501442331534166,0.03147481927268373,0.824999988079071,0.9937499761581421
27,55296,6099.527863125269,9,0.9543772563607253,0.024653882285036635,0.8687499761581421,0.9937499761581421,7.299638989169675,3.9446211441346573,1.0,21.0,1.266244798898697,0.902865931391716,-0.01287113525904715,0.001047736317559611,0.059646207612181826,0.9543772563607253,0.024653882285036635,0.8687499761581421,0.9937499761581421
28,57344,6073.586831741273,10,0.9503352479916423,0.027012088651435947,0.8062499761581421,0.9937499761581421,7.946360153256705,4.32193418552459,1.0,31.0,1.3811221271753311,0.9014690518379211,0.011663247598335147,0.001104695227695629,0.048198482086035624,0.9503352479916423,0.027012088651435947,0.8062499761581421,0.9937499761581421
29,59392,5559.9181812003435,10,0.949234191136869,0.027379368436990202,0.856249988079071,0.9937499761581421,8.122529644268775,4.38069858391482,1.0,23.0,1.3416657596826553,0.8962178453803062,0.0029042052337899804,0.0011826237168861553,0.06201428541399638,0.949234191136869,0.027379368436990202,0.856249988079071,0.9937499761581421
30,61440,5247.902406600067,11,0.9496204476607474,0.025594181666101497,0.8687499761581421,0.9937499761581421,8.06072874493927,4.0950691534777315,1.0,21.0,1.3314205557107925,0.895107313990593,0.0024742806126596406,0.0010178104785154574,0.04401056496353038,0.9496204476607474,0.025594181666101497,0.8687499761581421,0.9937499761581421
31,63488,5691.366940260731,11,0.9467447934051355,0.029744727025064695,0.84375,0.9937499761581421,8.520833333333334,4.759156014696537,1.0,25.0,1.3049539625644684,0.8891294151544571,0.0003477234458841849,0.0014162202714942396,0.07363112169643857,0.9467447934051355,0.029744727025064695,0.84375,0.9937499761581421
32,65536,5352.734552818931,11,0.9467987810693136,0.029324478889458206,0.8374999761581421,0.9937499761581421,8.512195121951219,4.691916337838625,1.0,26.0,1.296152949333191,0.8945957347750664,-0.004562941277981736,0.0014695063582621515,0.0653186015439864,0.9467987810693136,0.029324478889458206,0.8374999761581421,0.9937499761581421
33,67584,5102.3383571058175,12,0.952523147839087,0.026398926645949488,0.8187500238418579,0.9937499761581421,7.5962962962962965,4.223828479391607,1.0,29.0,1.271997183561325,0.9021838158369064,-0.00908792536938563,0.001232417329447344,0.056870779849183706,0.952523147839087,0.026398926645949488,0.8187500238418579,0.9937499761581421
34,69632,5706.149397295836,12,0.9510890152869802,0.026241615783374625,0.856249988079071,0.9937499761581421,7.825757575757576,4.19865817692808,1.0,23.0,1.2717481851577759,0.8984034061431885,0.0007811524264980108,0.0012490929657360539,0.05414360557094384,0.9510890152869802,0.026241615783374625,0.856249988079071,0.9937499761581421
35,71680,5811.297540699688,12,0.9504183066172862,0.0266433948037485,0.8500000238418579,0.9937499761581421,7.933070866141732,4.26294333124095,1.0,24.0,1.301212102174759,0.900590680539608,0.015531079261563718,0.0010245846133329906,0.04714776588218732,0.9504183066172862,0.0266433948037485,0.8500000238418579,0.9937499761581421
36,73728,5351.243997403474,13,0.950629846070164,0.026776116264788447,0.875,0.9937499761581421,7.89922480620155,4.284178503002204,1.0,20.0,1.2796432375907898,0.8991205915808678,-0.002774020133074373,0.0010341276647523046,0.036296326593647295,0.950629846070164,0.026776116264788447,0.875,0.9937499761581421
37,75776,5439.783288529189,13,0.9514074418835967,0.0276443580889724,0.8187500238418579,0.9937499761581421,7.7748091603053435,4.423097659165069,1.0,29.0,1.3033810555934906,0.898703470826149,0.006462765391916037,0.001083476046915166,0.031440547152219694,0.9514074418835967,0.0276443580889724,0.8187500238418579,0.9937499761581421
38,77824,5386.096111509968,14,0.9521369493621237,0.02908196692733166,0.824999988079071,0.9937499761581421,7.658088235294118,4.6531149457215095,1.0,28.0,1.2563161551952362,0.8998255953192711,0.010195550916250795,0.001197111007058993,0.04816801694931205,0.9521369493621237,0.02908196692733166,0.824999988079071,0.9937499761581421
39,79872,5705.785532568393,14,0.9501459127734143,0.02583673923612214,0.862500011920929,0.9937499761581421,7.976653696498055,4.133878217066502,1.0,22.0,1.2220053374767303,0.8979870527982712,-0.006061793334083632,0.0010446696396684274,0.03361112287383039,0.9501459127734143,0.02583673923612214,0.862500011920929,0.9937499761581421
40,81920,5763.072574341854,14,0.9518060840581306,0.028550303847442223,0.8062499761581421,0.9937499761581421,7.7110266159695815,4.568048240280233,1.0,31.0,1.2196257561445236,0.8971472233533859,0.0009196832434099633,0.0012537894799606875,0.03777110265273366,0.9518060840581306,0.028550303847442223,0.8062499761581421,0.9937499761581421
